代码,名称,上榜日,涨跌幅,换手率,净买额,净买占成交,龙虎额占市场,流通市值,买占比,收益,盈利
600179,安通控股,2025-12-26,10.084,15.4076,-26314.133418,-7.028477717908009,3588.0906100791585,25297924142.25,0.4020582465481139,-12.461538461538456,False
600179,安通控股,2025-12-23,10.0671,4.2521,-3794.793717,-4.705030352201304,4303.451889148135,19002410195.4,0.4453342285054258,22.916666666666675,True
600179,安通控股,2025-08-25,10.1538,3.0474,-4468.996354,-11.03347091680362,4228.047177056635,13404366652.1,0.3695204848153492,1.955307262569828,True
600179,安通控股,2025-05-28,-8.3893,3.1662,-3255.146143,-9.945971639151171,3383.622812584111,10221765631.35,0.353027772449091,1.8382352941176403,True
600179,安通控股,2025-02-24,10.1167,2.1594,1703.8419379999998,7.764486252567646,3202.080321619544,10567889280.85,0.6212412786797387,-1.7543859649122862,False
600184,光电股份,2025-02-21,10.0343,4.2611,4757.648536,17.599486480219145,3688.70983781541,6527401397.58,0.7385588356638294,-2.157164869029282,False
600185,珠免集团,2025-10-22,10.08,1.0207,1670.270672,12.618266383540524,6294.0207049722485,12968839869.6,0.6002401086285921,-7.671232876712319,False
600185,珠免集团,2025-04-10,10.0639,8.2435,-5610.766656,-5.308222603085241,2324.768787560968,12987689927.55,0.3858333217589701,-1.4705882352941124,False
600189,泉阳泉,2026-01-19,10.0407,4.586,2683.10119,10.192252788178765,3108.5441695861264,5800254255.32,0.6639393270956122,-1.3381995133820102,False
600192,长城电工,2025-08-04,10.0304,9.9,10428.5166,22.44544384043096,3267.257518512215,4797383280.0,0.8434905836662022,-1.6843971631205656,False
600192,长城电工,2025-07-28,10.0535,9.1612,9593.187158,23.47603812444979,3634.538119698632,4545586920.0,0.8229576544707746,-5.844155844155841,False
600192,长城电工,2025-07-10,-10.0,19.9793,-804.558704,-0.8690476980917818,1362.3007276850672,4532334480.0,0.4681036763604854,-1.0000000000000009,False
600192,长城电工,2025-07-08,1.3913,35.1623,-1516.661147,-0.821585874031981,1268.60477556642,5150781680.0,0.467618525097182,-2.2381378692927445,False
600192,长城电工,2025-07-07,10.0478,27.4761,1354.013406,1.01457436861506,1543.3965824047095,5080102000.0,0.5328682329668726,-5.579036348267119,False
600192,长城电工,2025-07-07,10.0478,27.4761,1354.013406,1.01457436861506,1543.3965824047095,5080102000.0,0.5328682329668726,-5.579036348267119,False
600192,长城电工,2025-07-07,10.0478,27.4761,1354.013406,1.01457436861506,1543.3965824047095,5080102000.0,0.5328682329668726,-5.579036348267119,False
600192,长城电工,2025-07-03,-3.4783,35.0356,-9667.818234,-5.706913473804448,2010.0166605043175,4413062520.0,0.3580381549580647,4.1536863966770365,True
600192,长城电工,2025-07-01,10.0585,7.9566,-2552.198755,-7.785457276685983,2558.22312100374,4156848680.0,0.3478346706202996,10.582524271844653,True
600192,长城电工,2025-06-30,10.0386,7.4626,3392.857375,12.264398918320577,2660.6097057072266,3776945400.0,0.7304809850917334,13.938053097345149,True
600192,长城电工,2025-06-03,-10.0,18.0187,-5339.220502,-7.970115462842661,2271.6341324186305,3697430760.0,0.3245730826742596,-4.679802955665013,False
600192,长城电工,2025-05-27,10.068,12.0724,-2790.724777,-6.507053105415316,1978.3262748433112,3573741320.0,0.3355414577423359,13.749999999999996,True
600192,长城电工,2025-02-21,10.0885,2.3255,2180.01294,34.605748021900354,5993.740524053956,2747672560.0,0.7886824002725952,-6.323529411764706,False
600193,退市创兴,2026-06-22,0.0,3.8026,-51.66454,-21.413551522918485,9446.6140258457,63805950.0,0.3866601754642904,0.0,False
600193,退市创兴,2026-06-18,-6.25,2.3645,35.423605,23.079477318023294,10747.466043979455,63805950.0,0.6073717154517181,-6.25,False
600193,退市创兴,2026-06-17,0.0,1.899,25.278704,20.18625651116011,12407.637631730462,68059680.0,0.5813460914571568,6.666666666666665,True
600193,退市创兴,2026-06-16,0.0,3.1667,-2.5882,-1.2413417349239952,10096.115015717009,68059680.0,0.4938523791924342,-6.25,False
600193,退市创兴,2026-06-15,0.0,7.7714,29.687988,5.579500776559772,5586.5885195448,68059680.0,0.5499365646587338,6.666666666666665,True
600193,退市创兴,2026-06-12,0.0,4.5924,-29.5859,-9.372565654274515,7004.551345429915,68059680.0,0.4330966025369376,-6.25,False
600193,退市创兴,2026-06-11,6.6667,5.2917,-42.116936,-11.864931646317052,8000.558244515943,68059680.0,0.4258493514846294,0.0,False
600193,退市创兴,2026-06-10,-11.7647,15.5134,-41.672677,-4.115251741043558,4714.825814667762,63805950.0,0.4563583905025605,0.0,False
600193,退市创兴,2026-06-10,-11.7647,15.5134,-41.672677,-4.115251741043558,4714.825814667762,63805950.0,0.4563583905025605,0.0,False
600193,退市创兴,2026-06-09,-10.5263,8.1473,-100.792174,-16.84218499535551,4497.519578471544,72313410.0,0.3127614043530275,0.0,False
600193,退市创兴,2026-06-09,-10.5263,8.1473,-100.792174,-16.84218499535551,4497.519578471544,72313410.0,0.3127614043530275,0.0,False
600193,退市创兴,2026-06-08,-91.2442,23.2258,20.566576,1.0614154000630764,3121.285066278803,80820870.0,0.5170028590392177,-11.111111111111104,False
600193,退市创兴,2026-06-08,-91.2442,23.2258,20.566576,1.0614154000630764,3121.285066278803,80820870.0,0.5170028590392177,-11.111111111111104,False
600193,退市创兴,2025-04-16,-8.1152,5.3154,-415.4716,-5.036047534762589,3767.3539000017927,1493059230.0,0.4331620061661821,0.2762430939226457,True
600193,退市创兴,2025-04-08,10.1818,5.1441,63.722418000000005,0.9914334809318264,4356.6458265050405,1288880190.0,0.5113784034830204,8.52459016393443,True
600193,退市创兴,2025-02-05,10.1449,3.4312,638.0417,15.136208552124833,4806.557782127664,1293133920.0,0.6574537250795792,2.208201892744488,True
600193,退市创兴,2025-02-05,10.1449,3.4312,638.0417,15.136208552124833,4806.557782127664,1293133920.0,0.6574537250795792,2.208201892744488,True
600198,大唐电信,2026-06-03,10.0621,2.4561,8327.141912000001,30.06381616603456,4571.375401637273,11535275263.44,0.8288268138651113,0.7891770011273946,True
600198,大唐电信,2026-01-16,9.9728,9.3855,26689.261077000003,19.12007217878788,3695.9798162987454,15792651122.52,0.7586603976362517,-7.731092436974785,False
600198,大唐电信,2026-01-07,10.041,4.7146,11271.85634,17.52959680446183,3207.353189147535,13982940894.96,0.7732720060855057,-4.799999999999994,False
600198,大唐电信,2025-02-21,10.0327,5.2997,-6191.1707,-9.170729973593232,4338.086233674351,13136673522.36,0.3942998193257947,-4.195121951219505,False
600207,安彩高科,2026-05-07,10.0707,2.5957,2798.1749,16.1294106353176,3890.244514997206,6786417211.42,0.7073058720748454,1.587301587301604,True
600207,安彩高科,2026-04-07,-10.0156,7.098,1730.970352,3.792378259609599,1670.7422039006638,6263547185.5,0.6134938188176361,-1.3675213675213738,False
600207,安彩高科,2026-03-31,4.0373,10.3567,595.06936,0.7860262544014782,1603.8499984331504,7298394111.8,0.5245043568653356,2.5373134328358304,True
600207,安彩高科,2026-03-26,10.0334,8.455,3511.665108,6.052594610403348,2196.177691561981,7167676605.32,0.6377983811068261,3.124999999999978,True
600207,安彩高科,2025-05-20,10.0656,0.821,2505.8957,55.70227420112257,9986.471074934592,5479242146.62,0.7788886774074364,-12.86231884057971,False
600208,衢州发展,2026-05-21,-10.1124,6.1472,-4080.033049,-2.405366285441582,2254.234216073462,27225524278.4,0.4466478179531989,1.2820512820512775,True
600208,衢州发展,2026-05-20,-10.101,4.0735,7230.420231999999,5.855534496157889,1834.533708310334,30288395759.72,0.6595919025535657,-6.3063063063063085,False
600208,衢州发展,2026-05-19,-10.0,0.1375,79.794,1.7230321946214031,8216.939586985334,33691586294.52,0.5104846346768235,-6.4606741573033695,False
600208,衢州发展,2026-05-18,-10.0204,0.1857,-1324.4044,-19.048405571481908,7102.316810003859,37435095882.8,0.3659000571148025,-10.1010101010101,False
600208,衢州发展,2026-04-17,10.1538,1.8732,3404.1149920000003,6.150756260167016,4032.7274146872674,30458555286.46,0.5762605009920314,3.631284916201105,True
600208,衢州发展,2025-08-18,-2.5547,10.6912,-42461.762282,-8.488045231799303,2795.362295824433,45432593639.58,0.3481762946348976,7.279693486590033,True
600208,衢州发展,2025-03-17,10.1695,4.6783,9176.386621,7.127661273164156,2034.572637890356,27650249851.25,0.6751635980063806,-0.3095975232198067,False
600218,全柴动力,2025-11-06,10.0406,7.1332,9050.3383,27.28797038541548,4273.492062217093,4726259121.15,0.8192701658050869,-5.305039787798405,False
600218,全柴动力,2025-08-20,10.0402,5.9307,-1805.800248,-6.404889166401732,2582.8750716395693,4774175112.24,0.3760124088708633,-6.766917293233088,False
600218,全柴动力,2025-08-19,10.0552,3.8655,4035.156712,24.7263153633068,3946.345550544898,4338575193.24,0.8132811742739137,-1.935483870967736,False
600221,海航控股,2025-07-24,10.1351,2.8726,11624.351617,7.808019788443348,2611.244172883975,53693666316.282,0.6495076536603589,-5.917159763313606,False
600231,凌钢股份,2025-07-04,10.1604,4.5379,540.3236019999999,2.07300562895236,3339.2968830125,5807521378.1,0.5310395526599934,-2.0000000000000018,False
600232,金鹰股份,2026-02-02,10.0354,4.2979,4078.0808,28.440916383877056,5010.563903363252,3399176830.08,0.7838095365352651,3.04347826086957,True
600232,金鹰股份,2025-12-15,9.9573,13.973,393.2413,1.0593472867978908,2674.6243398679167,2819274345.12,0.5198036649672119,-1.9736842105263053,False
600232,金鹰股份,2025-08-22,-9.6178,13.6853,-4347.4624,-11.786813499577706,2301.4017059488065,2673386927.52,0.2439209880415397,-0.1388888888888884,False
600232,金鹰股份,2025-06-16,-9.9548,23.3811,-956.133102,-1.3470938666974237,1403.9144933248026,2903159610.24,0.4520236498340014,-2.3809523809523725,False
600232,金鹰股份,2025-06-13,7.3229,28.8781,1205.747701,1.3379634569441927,1214.956718810889,3260583783.36,0.5550621860116011,-11.058823529411764,False
600232,金鹰股份,2025-06-12,-1.6529,31.5643,142.97503999999998,0.1467538125785602,1049.1171814018294,3038105471.52,0.5069941573343821,3.15533980582523,True
600232,金鹰股份,2025-06-12,-1.6529,31.5643,142.97503999999998,0.1467538125785602,1049.1171814018294,3038105471.52,0.5069941573343821,3.15533980582523,True
600232,金鹰股份,2025-06-11,10.0,31.8022,-2415.346167,-2.764193102662866,1364.917798716558,3089166067.68,0.3987414075315723,4.171934260429833,True
600232,金鹰股份,2025-06-11,10.0,31.8022,-2415.346167,-2.764193102662866,1364.917798716558,3089166067.68,0.3987414075315723,4.171934260429833,True
600234,科新发展,2026-04-22,10.0226,5.3216,1617.805449,5.063044832550793,5158.566359150373,6397636112.01,0.5490741465753354,-6.33971291866029,False
600234,科新发展,2025-12-18,-7.8928,6.3846,-2385.119106,-10.649044228366504,4565.487474657099,3339266776.56,0.3833745105262136,5.615384615384622,True
600234,科新发展,2025-12-18,-7.8928,6.3846,-2385.119106,-10.649044228366504,4565.487474657099,3339266776.56,0.3833745105262136,5.615384615384622,True
600234,科新发展,2025-12-17,10.0398,3.4085,1482.343991,12.386864509012945,4260.551954602666,3625414637.13,0.6453668989487551,-10.034602076124566,False
600234,科新发展,2025-12-03,-10.0,3.0254,-1359.2084,-14.078311428429558,5023.011040116248,3071495384.1,0.3598618307227159,-1.9708654670094303,False
600234,科新发展,2025-10-14,4.8035,9.3713,-1420.43424,-4.848541482327656,3684.621336468038,3150251676.0,0.4342057020304926,5.699481865284972,True
600234,科新发展,2025-08-28,-10.0198,6.6289,-1276.819122,-7.7833315465303645,6265.943364516932,2381065225.11,0.4378917818615616,-7.486631016042777,False
600234,科新发展,2025-05-22,-6.2016,6.0528,-1791.230711,-14.526093796230832,3510.238359040168,1905902263.98,0.2930896379326956,-6.216216216216219,False
600237,铜峰电子,2025-12-12,10.0367,14.2434,3617.750764,4.756492959273699,3040.7338166561995,5588868633.45,0.5782129125084724,0.111982082866735,True
600237,铜峰电子,2025-01-07,10.0826,3.5132,763.2406,5.587884009224994,2680.0318149810623,4025864625.48,0.6042503297533518,1.210287443267788,True
600239,ST云城,2025-09-24,10.1563,4.9421,235.1743,1.079692755462023,3253.6329858345957,4528037083.38,0.5165921104218377,-4.59363957597173,False
600239,ST云城,2025-04-11,10.2128,4.8037,2675.055249,13.83286020585084,2967.7099056467423,4158729094.31,0.7330561383296036,2.35294117647058,True
600239,ST云城,2025-03-28,10.0806,4.7968,4620.4809,22.9348919481424,3950.478923523998,4383525261.57,0.7902798925412754,-2.517985611510787,False
600241,时代万恒,2025-01-09,10.0464,3.1179,1130.6064,17.507530510524035,8743.936565307993,2095431058.8,0.6001124057783427,-5.571428571428571,False
600246,万通发展,2026-05-19,10.0395,7.9675,10940.640995,5.466527776796237,3115.621083217495,26314541665.92,0.58772773759688,3.302881236823607,True
600246,万通发展,2026-03-03,-10.0247,5.2722,-26007.28066,-22.947285516122804,3278.976867294672,20700016612.2,0.1500846690166569,2.5998142989786643,True
600246,万通发展,2026-01-21,10.0321,8.8164,18243.155578,8.283900756473118,2740.018100280043,25917555045.96,0.651165073610763,-2.294853963838661,False
600246,万通发展,2025-11-28,-7.3835,18.6879,-13111.951709,-2.783922302050917,2821.3584915226293,24424129189.92,0.4506634426214214,1.6417910447761086,True
600246,万通发展,2025-09-04,-10.0067,14.7132,-28048.578294,-7.38005955714724,2101.916997673151,25501664301.24,0.3244445531075428,0.7936507936507908,True
600246,万通发展,2025-09-02,6.4227,29.5073,-15783.626887,-1.9903560820712451,2492.039364045881,26938377783.0,0.4600657174443693,-2.505077860528093,False
600246,万通发展,2025-08-29,-9.9852,26.4395,-40075.400778,-6.222570528830111,2263.3492529110963,23006319832.92,0.3625362276540683,7.301587301587298,True
600246,万通发展,2025-08-29,-9.9852,26.4395,-40075.400778,-6.222570528830111,2263.3492529110963,23006319832.92,0.3625362276540683,7.301587301587298,True
600246,万通发展,2025-08-27,-10.0293,25.8174,4114.41926899999,0.6427526433846078,2487.9430929214677,23233169330.04,0.51291735018404,10.155038759689926,True
600246,万通发展,2025-08-27,-10.0293,25.8174,4114.41926899999,0.6427526433846078,2487.9430929214677,23233169330.04,0.51291735018404,10.155038759689926,True
600246,万通发展,2025-08-26,6.9695,33.4847,-71720.85930499999,-8.757945818722272,3004.937241824457,25823034422.16,0.3542740644159867,-5.563689604685207,False
600246,万通发展,2025-08-26,6.9695,33.4847,-71720.85930499999,-8.757945818722272,3004.937241824457,25823034422.16,0.3542740644159867,-5.563689604685207,False
600246,万通发展,2025-08-18,-9.9624,21.4805,-28329.781366000003,-7.173490304854532,2592.7407553035696,18110151520.08,0.3616620213536423,4.408352668213467,True
600246,万通发展,2025-05-13,-9.1354,6.1834,-9187.45462,-13.477040173586602,3127.9358632008016,10677222543.32,0.2845697488215821,-0.3577817531305816,False
600246,万通发展,2025-03-03,-10.0559,6.6716,-928.589952,-1.054068748658257,2029.9338771977527,12517067849.44,0.4740368698582104,4.746835443037978,True
600246,万通发展,2025-02-25,10.0478,4.8657,-1845.09603,-2.9358931030540125,3145.709159209324,13411144124.4,0.4533349563728907,-1.8571428571428568,False
600248,陕建股份,2026-04-28,10.119,2.6209,5802.9089460000005,16.515069805070198,4535.484796780216,13711235358.2,0.6820650993780688,-1.939058171745145,False
600249,两面针,2025-04-18,-10.0279,20.6163,-807.478595,-1.0786952041740678,1362.0569422531808,3553000000.0,0.4604019784081258,1.013513513513531,True
600249,两面针,2025-04-17,-2.4457,31.0585,-5778.431047,-4.53058755449205,1850.664029605609,3949000000.0,0.3775956229219639,-13.702623906705549,False
600249,两面针,2025-04-16,10.0149,29.3574,3529.752966,3.1896407729682066,2207.404620106852,4048000000.0,0.5722486657841146,-4.189944134078205,False
600252,中恒集团,2025-11-26,10.0746,4.0558,4669.670704,12.47387071781522,3009.8473665143542,9393281056.5,0.7072176625398279,-3.3898305084745783,False
600266,城建发展,2026-02-03,10.0917,2.6388,1911.225424,5.817133163220975,3456.382720779128,12454461042.0,0.5841505937442845,-3.883495145631055,False
600266,城建发展,2026-01-19,-5.6851,17.7395,-1949.371198,-0.802557376201104,2502.740235017978,13430060490.29,0.4839664267794986,-2.7355623100303927,False
600266,城建发展,2026-01-14,-0.3106,19.4336,25158.814694,9.882528545290407,2183.813760330154,13326273314.94,0.7262676590103625,-3.846153846153844,False
600266,城建发展,2026-01-08,0.0,24.6985,2585.694735,0.7303736712636443,1790.6416587474098,14011268672.25,0.520394188521632,-3.7868162692847096,False
600266,城建发展,2026-01-05,10.0592,7.4225,-2820.765762,-3.314166771086471,2923.8675717561387,11582648769.06,0.4433256348013067,15.384615384615396,True
600267,海正药业,2026-04-15,10.0483,4.1154,7923.2923,14.447029959580515,3781.7021839712,13653890022.44,0.6910122645407465,-3.849443969204447,False
600278,东方创业,2025-04-22,10.0775,4.2314,1953.132226,7.6356316000640465,2770.4555723193603,6190600454.7,0.6378046209503312,-2.758620689655178,False
600300,维维股份,2025-04-08,10.119,12.2251,5212.914576,7.365440873557806,2613.546334202465,5983426066.0,0.640908940032345,-1.1428571428571457,False
600300,维维股份,2025-03-14,10.0946,9.0377,6130.888568,12.387062637443004,2555.474308067087,5643826208.2,0.7423632786747199,-0.2941176470588225,False
600303,曙光股份,2026-06-05,10.1587,11.7562,945.82994,3.606333037379107,2685.834473691705,2350967372.17,0.5671361744869959,3.647416413373872,True
600303,曙光股份,2026-05-25,-2.611,28.2963,98.1630790000007,0.134936956801538,2003.594903732312,2520003707.03,0.5033673712323329,0.0,False
600303,曙光股份,2026-05-22,10.0575,4.8967,958.5955,7.670393375642427,3102.4197484126366,2587564128.13,0.6236195292330609,-8.499999999999996,False
600303,曙光股份,2026-05-21,10.1266,13.7908,1575.40794,4.92871664392692,3026.1457307858686,2351102654.28,0.581435546771354,9.589041095890405,True
600303,曙光股份,2025-05-06,10.1299,6.6513,-1730.9824,-9.254329645524775,6283.676198416598,2864561854.64,0.4263621377573788,-1.869158878504673,False
600303,曙光股份,2025-04-23,6.4286,13.6663,1701.7867600000002,4.309374635314309,2700.813473593284,3019950823.17,0.5797791975908081,3.4168564920273425,True
600307,酒钢宏兴,2026-03-17,10.0,3.2098,21852.4761,50.25801103107569,5025.801103107569,13779386332.8,,5.726872246696035,True
600307,酒钢宏兴,2026-03-16,-9.9099,8.3386,-4092.359812,-3.794528633199533,1977.096622971912,12526714848.0,0.4040378555830086,11.274509803921571,True
600307,酒钢宏兴,2026-01-23,10.1064,3.8002,6245.836206,13.19972186023829,3146.9630806820023,12965149867.68,0.7097215874769284,-1.456310679611661,False
600307,酒钢宏兴,2025-07-24,4.8649,6.8786,-6390.371454,-7.868921027714097,2211.705258006252,12150913402.56,0.3221073762150486,-3.208556149732622,False
600307,酒钢宏兴,2025-07-23,10.119,1.2065,1893.6415,13.545525171878332,3927.0364416713833,11587211234.4,0.672464979292543,3.888888888888897,True
600308,华泰股份,2026-04-21,10.1064,3.231,1801.505692,9.145843520945004,4938.341985194431,6279842528.64,0.5926003459092649,-3.3816425120772875,False
600308,华泰股份,2025-04-22,10.137,2.1458,5555.7244200000005,42.45984773644693,6039.569634493828,6097818107.52,0.8515138520296693,-4.282115869017645,False
600319,亚星化学,2026-03-06,10.0621,3.0831,742.3535,7.237468655332532,4414.093821329945,3435105142.24,0.5819813641064829,-4.859611231101502,False
600319,亚星化学,2026-01-12,-6.9274,4.9367,-1074.7961,-6.694184798861253,3773.5769228215618,3229619168.72,0.4113018637784134,-6.385542168674707,False
600319,亚星化学,2025-11-28,10.0451,8.9801,-467.76818,-1.415373806103328,3212.7375351247183,3780166494.0,0.4779724644383628,-1.4000000000000012,False
600319,亚星化学,2025-07-04,-9.2414,16.4484,-661.122,-1.885040822962903,1591.802042936465,2076608520.0,0.4407890939916911,2.515723270440229,True
600319,亚星化学,2025-07-03,-8.2278,22.01,-1074.28574,-1.975885613600892,1628.0595045253274,2288056500.0,0.439317770385273,-7.826086956521738,False
600319,亚星化学,2025-07-03,-8.2278,22.01,-1074.28574,-1.975885613600892,1628.0595045253274,2288056500.0,0.439317770385273,-7.826086956521738,False
600319,亚星化学,2025-07-01,9.9541,12.7781,1385.37965,5.198975412275349,3115.237590661984,2265964920.0,0.583444284119122,1.412066752246477,True
600319,亚星化学,2025-03-27,10.0917,7.8119,-1058.47,-7.275409593284003,3279.604142164446,1893564000.0,0.389080979320839,-2.2184300341296925,False
600320,振华重工,2025-03-26,4.4693,15.1944,3507.856608,1.2847237434660652,1709.98884451261,19132727617.41,0.5375652668024347,-9.6045197740113,False
600320,振华重工,2025-03-20,10.0985,4.2826,6024.403699,9.793116062004028,3757.172471670389,15345650283.87,0.6303256123567058,11.530398322851166,True
600337,ST美克,2026-02-25,10.0386,5.8421,2029.86624,8.801745042294218,4630.824824773244,4095444690.45,0.5950343121943207,-2.1052631578947434,False
600337,ST美克,2026-01-09,-10.0703,5.3274,-600.487433,-1.95052026791322,2954.1103894468174,5518072846.08,0.4669863341112573,-1.0928961748633892,False
600337,ST美克,2026-01-08,10.0515,0.5899,1816.1591,50.17508770408884,13091.671662324938,6135982044.99,0.6916297971651784,-14.28571428571428,False
600337,ST美克,2025-11-28,10.0402,15.0065,8722.914289,15.857178916017212,3205.300074445851,3937374895.38,0.7473587269166786,3.773584905660377,True
600337,ST美克,2025-11-27,-6.0377,17.9976,-5931.93833,-8.431718615898816,2306.5050529717,3578125361.13,0.3172187265526388,8.606557377049185,True
600337,ST美克,2025-09-19,-10.0,15.5359,-4560.910872,-7.978700368795821,1975.3358196261229,3491905472.91,0.2980419255925311,-3.0042918454935785,False
600337,ST美克,2025-09-18,10.2041,12.2082,1542.442956,3.3313412277528696,2723.608649355077,3879894969.9,0.5611567529817784,-14.963503649635046,False
600337,ST美克,2025-04-11,10.1604,2.0731,662.5166,10.795674212477332,4398.596939710807,2960216162.22,0.6227172478002396,-10.909090909090914,False
600339,中油工程,2026-04-02,10.1235,3.8536,14831.904016,15.959407629611189,3263.734122605465,24900837720.66,0.7444961358689148,0.0,False
600339,中油工程,2026-03-05,-8.0153,6.0461,-9171.710091,-5.574168105265227,2138.336024836478,26910770810.22,0.3696610813145821,8.026030368763548,True
600339,中油工程,2026-03-04,2.1442,9.2889,-5283.247944,-2.0035629588321657,1896.37707202972,29255692748.04,0.4471739300062375,-6.490872210953336,False
600339,中油工程,2026-03-03,10.0858,2.1352,1985.255616,3.28418003117786,2064.868788937916,28641546526.23,0.5795251506723366,-9.208103130755063,False
600339,中油工程,2026-02-24,10.1299,1.7972,6571.294121,15.632408682498712,4168.422359908665,23672545277.04,0.6875098938251694,0.4716981132075304,True
600340,*ST华幸,2026-04-03,5.303,5.5634,1405.91878,4.874022518723282,1819.230851246976,5411763536.18,0.6339583295705001,-0.7407407407407418,False
600340,*ST华幸,2026-01-19,8.8608,17.8426,13131.477648,12.049422848042274,2646.9428768754174,6696570706.64,0.727610179148747,-0.6410256410256387,False
600340,*ST华幸,2026-01-16,-10.2273,0.7368,47.9846,1.0586566180853547,2501.35077194438,6151500997.96,0.5211616985102498,9.859154929577477,True
600340,*ST华幸,2026-01-15,-10.2041,0.7276,-392.895536,-7.880849666741979,2351.432232828739,6852304909.12,0.3324244782240348,-10.126582278481022,False
600340,*ST华幸,2026-01-14,-10.0917,2.583,-104.85216,-0.531952870423496,1492.6182291506118,7630975921.52,0.4821805448963929,-10.227272727272718,False
600340,*ST华幸,2025-12-02,10.1695,10.8816,8061.083790000001,7.627769704899562,2212.8967946840025,10122723161.2,0.672348067095212,0.3731343283581934,True
600340,*ST华幸,2025-11-25,-1.5748,16.3009,2627.686654,1.6785114359397606,1922.3620162276245,9733387655.0,0.543657527088306,-3.70370370370372,False
600340,*ST华幸,2025-11-19,3.9275,28.8707,4843.0745640000005,1.276668050874601,1611.4486175551615,13393141413.28,0.5396124343328899,-16.76470588235294,False
600340,*ST华幸,2025-11-19,3.9275,28.8707,4843.0745640000005,1.276668050874601,1611.4486175551615,13393141413.28,0.5396124343328899,-16.76470588235294,False
600340,*ST华幸,2025-11-18,9.9668,28.8876,7516.980518,2.169089390791556,1424.9623061597022,12887005255.22,0.5761104129356689,9.324758842443725,True
600340,*ST华幸,2025-11-18,9.9668,28.8876,7516.980518,2.169089390791556,1424.9623061597022,12887005255.22,0.5761104129356689,9.324758842443725,True
600340,*ST华幸,2025-07-10,10.2222,8.7204,2233.546576,2.782393373914512,3324.530898446369,9655520553.76,0.541846405687112,-6.425702811244982,False
600340,*ST华幸,2025-05-21,-10.1351,9.0293,-6445.497281,-6.697505854106287,2675.144497775603,10356324464.92,0.3748197366595469,-2.7131782945736598,False
600340,*ST华幸,2025-02-13,10.1167,9.2537,6571.87262,6.69499261019246,2684.102313132385,11018194825.46,0.6247156745373709,-5.98591549295775,False
600348,华阳股份,2025-03-25,10.0592,3.7324,15851.331786,16.40473166143332,3926.1088298973887,26839800000.0,0.7089184530050593,-2.812939521800284,False
600358,国旅联合,2025-01-21,-5.0228,29.0651,-86.7126420000002,-0.1440250295550423,2894.0874625279757,2100536505.6,0.4975117367491507,1.58311345646438,True
600358,国旅联合,2025-01-20,-7.9832,29.8325,-1058.40126,-1.4026792793641998,2326.634542743023,2211622570.8,0.469856046284981,-6.8796068796068806,False
600358,国旅联合,2025-01-20,-7.9832,29.8325,-1058.40126,-1.4026792793641998,2326.634542743023,2211622570.8,0.469856046284981,-6.8796068796068806,False
600370,*ST三房,2026-05-20,-5.2288,3.6743,0.01,3.672897615040663e-05,20000.003672897616,5832830801.4,0.5000000918224236,-5.072463768115931,False
600370,*ST三房,2026-03-20,-10.0304,9.8351,-212.105855,-0.1793825572314842,1583.86455196499,11534174922.32,0.4943371875767742,-3.272727272727272,False
600370,*ST三房,2026-03-19,-9.3664,13.5793,-4728.856001,-2.5196405439437557,1599.8182355671772,12820079558.93,0.4212522870433941,-16.413373860182368,False
600370,*ST三房,2026-03-19,-9.3664,13.5793,-4728.856001,-2.5196405439437557,1599.8182355671772,12820079558.93,0.4212522870433941,-16.413373860182368,False
600370,*ST三房,2026-03-13,10.0806,7.0243,-3828.8492,-5.393053090356201,2786.0317088572574,10637938357.41,0.4032126398057353,-0.3355704697986517,False
600370,*ST三房,2026-03-12,10.2222,2.6778,5458.356,21.09390477387078,4230.904714759137,9663768178.16,0.749283618941908,20.161290322580648,True
600370,*ST三房,2026-02-26,-9.1954,3.6746,-6734.425,-19.405287991656216,3452.88068995847,9235133299.29,0.2189985734507145,-2.564102564102566,False
600370,*ST三房,2026-01-06,10.0402,5.2741,-827.2128070000009,-1.537988177211291,2663.005865939625,10676893374.36,0.4711230794328607,-5.925925925925935,False
600370,*ST三房,2026-01-05,10.177,2.0616,4362.305112,22.07056312457488,3953.239194242595,9702724270.86,0.779145303890515,5.882352941176494,True
600370,*ST三房,2025-11-06,10.2128,1.6188,3526.04275,22.139845157583554,5486.208619712044,10092387625.81,0.7017772809261636,-3.076923076923077,False
600370,*ST三房,2025-05-14,10.0529,1.0597,2748.4948,32.61890458805788,5510.87306393054,8104980884.0,0.7959504257279425,-3.669724770642202,False
600370,*ST三房,2025-04-21,10.1796,2.0398,2172.7733,15.364031830580844,3698.666917683487,7169784689.76,0.7076968833977012,7.526881720430101,True
600370,*ST三房,2025-03-28,-5.1643,4.3781,-1840.082366,-4.950611989052383,1749.2495931895626,7870971999.84,0.358493264531064,7.070707070707072,True
600370,*ST三房,2025-03-26,10.2273,1.5416,3566.3336,31.17733060239869,5435.188309766009,7559250336.48,0.7868100314609054,11.794871794871796,True
600376,首开股份,2025-12-26,4.5608,12.9558,928.5819809999988,0.4726225726223277,1352.9734035622234,15967508847.98,0.5174660703373017,0.996677740863805,True
600376,首开股份,2025-12-25,10.0372,12.1389,8292.886999,4.560782004548971,1591.1533606284245,15271026232.64,0.6433168579912277,1.6891891891891886,True
